ADT,EMC Value,'tEMCQual'1,Parameter,NonDetectFlag
0,9.2,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,9,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,8.85,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,8.54,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,8.5,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,8.3,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,8.25,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,8,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7.85,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7.81,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7.8,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7.69,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7.68,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7.65,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7.6,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7.4,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7.24,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7.02,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,7,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.84,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.83,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.81,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.8,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.68,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.5,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.49,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.46,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.3,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.21,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.17,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.1,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,6.03,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.97,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.93,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.7,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.66,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.61,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.25,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.23,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.2,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.1,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.07,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.02,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,5.01,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.96,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.9,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.82,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.78,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.77,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.7,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.59,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.53,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.49,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.48,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.44,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.4,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.38,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.36,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.32,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,4.26,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.8,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.72,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.58,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.46,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.42,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.41,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.38,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.35,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.33,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.3,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.28,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.23,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.05,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.04,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.03,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,3.02,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.98,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.94,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.93,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.9,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.85,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.82,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.73,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.7,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.68,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.58,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.53,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.52,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.47,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.45,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.39,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.38,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.32,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.3,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.24,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.14,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.12,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.1,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.08,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,2.03,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.99,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.95,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.9,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.88,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.84,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.78,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.71,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.67,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.66,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.65,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.59,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.52,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.51,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.5,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.47,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.44,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.37,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.33,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.31,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.3,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.12,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.08,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.03,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1.02,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,1,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,0.95,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,0.9,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,0.88,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,0.77,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,0.74,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,0.73,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,0.57,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,0.55,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,0.39,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
0,0.35,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,14.4,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,14.1,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,9.82,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,8.78,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,7.95,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,7.58,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,6.76,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,6.36,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,5.74,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,5.66,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,5.53,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,5.38,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,5.33,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,4.85,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,4.6,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,4.34,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,4.11,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,3.37,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,2.83,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,2.75,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,2.5,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,2.35,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,2.24,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,2.2,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,1.85,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,1.7,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,1.62,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,1.61,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,1.5,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,1.41,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,1.11,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,1,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-70,0.74,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,22.7,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,15.9,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,12.5,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,12.4,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,8.31,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,6.59,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,6.24,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,5.69,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,4.59,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,4.45,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,3.31,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,1.66,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,1.64,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,1.29,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,1.25,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,1.18,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,1.16,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,1.11,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,0.95,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,0.83,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,0.76,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,0.64,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,0.55,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,0.38,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,0.34,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,0.25,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-71,0.2,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-80,17,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,23,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,15,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,14,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,13,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,11,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,10,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,9.3,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,8.7,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,8.6,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,8.1,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,7.7,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,6.9,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,6.6,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,6.5,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,6.2,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-116,6,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-117,16,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-117,11,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-117,10,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-117,9.8,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-117,9.7,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-117,9.2,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
-117,8.9,,"Nickel, water, unfiltered, recoverable, micrograms per liter",FALSE
