Parameter ID (tdsUSEPAParameterCodes.txt),S Adt,S Avg Annual Precip,S EMC Value,Site ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode,NonDetectFlag
176,85000,28,2.29,22,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,85000,28,2.2,22,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,85000,28,2.13,22,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,85000,28,2.07,22,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,85000,28,2,22,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,85000,28,1.9,22,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,85000,28,1.7,22,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,85000,28,1.6,22,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,85000,28,1.4,22,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,85000,28,0.8,22,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,14,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,8,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,3.94,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,1.64,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,1.32,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.99,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.97,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.78,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.77,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.64,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.61,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.5,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.45,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.41,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.39,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.36,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.32,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.3,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.29,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.27,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.25,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.23,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,17000,39,0.21,21,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,35000,17,13.78,20,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,35000,17,10.3,20,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,35000,17,6.31,20,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,35000,17,3.83,20,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,35000,17,2.19,20,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,35000,17,0.2,20,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,15400,97,1.05,19,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,15400,97,0.72,19,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,15400,97,0.56,19,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,15400,97,0.47,19,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,15400,97,0.26,19,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,15400,97,0.25,19,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,15400,97,0.22,19,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,15400,97,0.2,19,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,3.42,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,2.15,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,2.12,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,2.03,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.96,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.79,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.68,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.63,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.62,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.48,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.46,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.43,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.32,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.29,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.26,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.23,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.21,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.19,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.14,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.13,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.08,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,1.06,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,0.91,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,0.66,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,0.65,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,0.5,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,0.29,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,84000,35,0.25,18,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,2.97,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,2,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.87,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.84,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.8,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.71,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.69,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.68,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.62,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.51,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.4,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.3,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.28,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.24,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.22,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.14,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.08,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1.05,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,1,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.9,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.87,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.85,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.83,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.82,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.8,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.79,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.69,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.65,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.61,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.58,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.56,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.55,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.5,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.49,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.48,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.46,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.44,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.39,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.38,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.36,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.23,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,106000,18,0.14,17,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,5000,18,1.33,16,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,5000,18,1.26,16,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,5000,18,1.12,16,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,5000,18,0.91,16,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,5000,18,0.87,16,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,5000,18,0.69,16,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,5000,18,0.66,16,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,5000,18,0.36,16,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,5000,18,0.31,16,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,4000,8,4.79,15,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,4000,8,2.74,15,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,4000,8,2.3,15,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
176,4000,8,1.42,15,,,"Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (TKN)",p00625,FALSE
