NonDetectFlag,Parameter ID (tdsUSEPAParameterCodes.txt),S Adt,S Avg Annual Precip,S EMC Value,Site ID,State ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode
FALSE,304,212000,,32,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,212000,,25,44,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,15,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,7.5,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,7.3,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,6.8,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,6.7,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,6.4,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,5.8,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,5.2,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,5.1,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,4.9,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,4.5,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,4.4,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,4.1,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,4,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,3.5,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,3.2,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,3.1,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,2100,,2.9,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,8.2,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,6.5,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,6.3,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,6,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,5.2,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,4.8,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,4.2,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,3.8,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,3.4,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,2.9,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,2.8,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,2.7,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,2.5,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,2.2,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,2.1,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,1.9,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,1.8,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,1.6,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,1.4,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,1.3,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,4950,,1.2,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,63000,,56,41,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,63000,,52,41,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,63000,,39,41,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,63000,,31,41,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,63000,,30,41,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,63000,,28,41,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,63000,,24,41,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,63000,,16,41,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,63000,,15,41,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,63000,,14,41,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,18300,,160,40,6,"Median runoff coefficient is very low, indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,18300,,66,40,6,"Median runoff coefficient is very low, indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,18300,,23,40,6,"Median runoff coefficient is very low, indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,18300,,14,40,6,"Median runoff coefficient is very low, indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,47,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,44,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,26,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,10,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,8.4,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,6.5,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,6.3,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,6.2,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,5.5,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,4.2,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,3.6,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,3.4,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,2.9,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,2.8,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,2.6,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,2.4,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,2.3,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,1.8,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,1.5,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,5800,,1.4,39,6,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,183,38,22,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,122,38,22,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,89.7,38,22,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,70.6,38,22,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,168,37,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,146,37,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,100,37,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,185,36,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,150,36,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,108,36,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,53.9,36,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,280,35,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,148,35,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,132,35,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,170000,44,126,35,22,"Median runoff coefficient exceeds 1. Site is in a low spot and receives intermittent bypass flows from adjacent highway areas, Rv biased high",,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,116000,28,590,24,50,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
FALSE,304,116000,28,520,24,50,,,"Copper, water, unfiltered, recoverable, micrograms per liter",p01042
